Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49
SRR18306583_2	(1, 0.03735869762485712)	(2, 0.031037907875196953)	(3, 0.03264169034899132)	(4, 0.03552496104636429)	(5, 0.040973104449989285)	(6, 0.04885050660068516)	(7, 0.051096981315816255)	(8, 0.06046613701750469)	(9, 0.06735886389936359)	(10, 0.07288955493031625)	(11, 0.07766552479713036)	(12, 0.08221154055924602)	(13, 0.08448749656985127)	(14, 0.08913374873657909)	(15, 0.08544858680230892)	(16, 0.09213494461584869)	(17, 0.0804721441262705)	(18, 0.0884792639770527)	(19, 0.08567264464791255)	(20, 0.07964077159389917)	(21, 0.07267139334380744)	(22, 0.07569617425945639)	(23, 0.07007114308298643)	(24, 0.06122085818164322)	(25, 0.057859990497588845)	(26, 0.05184580622085994)	(27, 0.050471977851764036)	(28, 0.05004155093784129)	(29, 0.012474470833242159)	(30, 0.014751135486495811)	(31, 0.011613359244080608)	(32, 0.01304661143758441)	(33, 0.010858416511398978)	(34, 0.010380677736755096)	(35, 0.011802131166443963)	(36, 0.012734037332729365)	(37, 0.009861657227904668)	(38, 0.010215555896991572)	(39, 0.010062247326854293)	(40, 0.009177599767469348)	(41, 0.00674784887248695)	(42, 0.006040104880758656)	(43, 0.008683093285916094)	(44, 0.007793237676109621)	(45, 0.010062694422469801)	(46, 0.009701419036370219)	(47, 0.009881755648293352)	(48, 0.006882717459944988)	(49, 0.0077472388213745405)	(50, 0.009625047970992291)
SRR18306584_1	(1, 30.972151944221803)	(2, 30.94247952936228)	(3, 30.942298560593805)	(4, 30.942098202314423)	(5, 30.942040033781698)	(6, 30.94206588646291)	(7, 30.942040033781698)	(8, 30.942040033781698)	(9, 30.94207234963321)	(10, 30.942040033781698)	(11, 30.942040033781698)	(12, 30.942208076209564)	(13, 30.942040033781698)	(14, 30.942040033781698)	(15, 30.942040033781698)	(16, 30.942040033781698)	(17, 30.94206588646291)	(18, 30.942040033781698)	(19, 30.94206588646291)	(20, 30.942085275973817)	(21, 30.942201613039266)	(22, 30.942298560593805)	(23, 30.942434287170162)	(24, 30.942156370847147)	(25, 30.943688142208874)	(26, 30.950726534668476)	(27, 30.95245866430959)	(28, 30.95828198075229)																						
SRR18306584_2	(1, 0.05656566648890794)	(2, 0.05616494993014282)	(3, 0.06441195523634101)	(4, 0.07371892047217596)	(5, 0.08343306543707868)	(6, 0.0924815038608071)	(7, 0.09431058105646077)	(8, 0.10646780439577018)	(9, 0.11204552036696847)	(10, 0.12017618860771873)	(11, 0.1250041768238081)	(12, 0.1296511962714229)	(13, 0.13171294759797247)	(14, 0.13767845378733054)	(15, 0.13412371012086582)	(16, 0.14094881796047812)	(17, 0.1270723913206603)	(18, 0.13537756515958246)	(19, 0.13148027346707658)	(20, 0.12495893463168946)	(21, 0.11675070834730726)	(22, 0.11950401889624174)	(23, 0.11563904305524919)	(24, 0.11055252802705327)	(25, 0.1074954484738936)	(26, 0.09608795288969313)	(27, 0.09338634770317994)	(28, 0.09326354746742933)	(29, 0.030742840536291196)	(30, 0.033303676894064174)	(31, 0.028201475323224087)	(32, 0.029630737123756894)	(33, 0.02727042098300135)	(34, 0.026009428708912527)	(35, 0.02758094781846343)	(36, 0.028919598214176008)	(37, 0.025660331578303754)	(38, 0.02622944882913254)	(39, 0.025783347837409577)	(40, 0.024503091340786008)	(41, 0.021891486520535443)	(42, 0.021730098721908026)	(43, 0.025049236657982976)	(44, 0.022309476488631998)	(45, 0.025527966226727164)	(46, 0.02618445973692327)	(47, 0.025601333457042727)	(48, 0.022330644048599805)	(49, 0.024310217259510207)	(50, 0.03139757377827336)
SRR18306585_1	(1, 30.97986110964362)	(2, 30.97208713283248)	(3, 30.969903503431663)	(4, 30.969903503431663)	(5, 30.969903503431663)	(6, 30.997791204430424)	(7, 30.969903503431663)	(8, 30.969903503431663)	(9, 30.97071676130235)	(10, 30.969903503431663)	(11, 30.969903503431663)	(12, 30.969903503431663)	(13, 30.969903503431663)	(14, 30.969903503431663)	(15, 30.969903503431663)	(16, 30.969903503431663)	(17, 30.969903503431663)	(18, 30.969903503431663)	(19, 30.969903503431663)	(20, 30.96991631064222)	(21, 30.97061430361785)	(22, 30.970025171931997)	(23, 30.9709344838819)	(24, 30.970313334169646)	(25, 30.9727210897553)	(26, 30.97520568860433)	(27, 30.97519928499905)	(28, 30.977920817243476)																						
SRR18306585_2	(1, 0.07226468559610809)	(2, 0.027183304417853688)	(3, 0.028752187711699188)	(4, 0.03270321217007745)	(5, 0.03589861120529747)	(6, 0.04157860908954629)	(7, 0.044114436780823094)	(8, 0.05144016122228944)	(9, 0.059732830061187084)	(10, 0.06296665072809313)	(11, 0.0704332544857415)	(12, 0.06881314234964798)	(13, 0.07214942070105006)	(14, 0.07813679163878696)	(15, 0.08436109597192096)	(16, 0.08297791723122452)	(17, 0.08397687965506084)	(18, 0.06999140572135237)	(19, 0.0728794317030843)	(20, 0.07562017476335317)	(21, 0.06260164522707601)	(22, 0.07908452522037528)	(23, 0.06719943381883547)	(24, 0.060674160037494394)	(25, 0.05333562838546604)	(26, 0.0509919088526193)	(27, 0.052086925355670645)	(28, 0.04875705060954958)	(29, 0.01716625045982172)	(30, 0.016237502327535465)	(31, 0.02341149784457289)	(32, 0.014418421964886945)	(33, 0.013457635510735201)	(34, 0.016814045242784566)	(35, 0.012708230994388971)	(36, 0.01637850238612425)	(37, 0.01575718460361649)	(38, 0.012592941803442496)	(39, 0.010511231452576604)	(40, 0.011657863485137506)	(41, 0.010473324442644583)	(42, 0.012830749727674864)	(43, 0.009641183960452313)	(44, 0.01045595792912065)	(45, 0.011921449186745656)	(46, 0.014302157688057815)	(47, 0.010448165682625745)	(48, 0.009656161982943424)	(49, 0.009913382002035152)	(50, 0.011599062206736408)
SRR18306586_1	(1, 31.01051415357872)	(2, 30.971554157144173)	(3, 30.971702933487855)	(4, 30.971483003240674)	(5, 30.971470066167306)	(6, 30.97172880763458)	(7, 30.971470066167306)	(8, 30.97152181446076)	(9, 30.971605905437627)	(10, 30.971470066167306)	(11, 30.971470066167306)	(12, 30.971502408850714)	(13, 30.971470066167306)	(14, 30.971470066167306)	(15, 30.971470066167306)	(16, 30.971470066167306)	(17, 30.9715800312909)	(18, 30.971470066167306)	(19, 30.971677059341125)	(20, 30.971812898611446)	(21, 30.971670590804447)	(22, 30.971638248121035)	(23, 30.97183877275817)	(24, 30.971592968364263)	(25, 30.97323597668144)	(26, 30.98026727605457)	(27, 30.981709759734617)	(28, 30.98795189763256)																						
SRR18306586_2	(1, 0.03736873641081728)	(2, 0.030900199729007125)	(3, 0.032510865362777856)	(4, 0.035525203456501384)	(5, 0.04096524280590373)	(6, 0.04883745194766669)	(7, 0.05084269831902784)	(8, 0.06023501358101619)	(9, 0.06745390051791632)	(10, 0.07290040840400047)	(11, 0.07728607627426777)	(12, 0.08192401707512564)	(13, 0.0847572361417585)	(14, 0.08963451279984336)	(15, 0.08570164249730279)	(16, 0.0922089903992038)	(17, 0.08057856144530913)	(18, 0.08866423229757184)	(19, 0.08559167737371201)	(20, 0.07986702241031002)	(21, 0.07193659643841076)	(22, 0.07592121503440583)	(23, 0.07050704983173073)	(24, 0.06105004920292427)	(25, 0.05804217964588255)	(26, 0.05182591589466298)	(27, 0.05076507587884612)	(28, 0.05027346709102855)	(29, 0.012455786003772971)	(30, 0.01525106047281652)	(31, 0.012041682468274436)	(32, 0.013141691962752135)	(33, 0.010831709655310929)	(34, 0.010547019551391906)	(35, 0.01175055436604918)	(36, 0.01284408644348411)	(37, 0.010178212542819023)	(38, 0.010281753698357805)	(39, 0.009731788920863021)	(40, 0.009194805510775004)	(41, 0.006645662834657979)	(42, 0.0062380581468554075)	(43, 0.00903403748348991)	(44, 0.007870108518829397)	(45, 0.010262459986118161)	(46, 0.0095477212674681)	(47, 0.009818154999936152)	(48, 0.006956787400977609)	(49, 0.007571063781019336)	(50, 0.009876082676424197)
SRR18306587_1	(1, 30.96404232646891)	(2, 30.95422892969544)	(3, 30.95333680271603)	(4, 30.95320463575612)	(5, 30.953287240106064)	(6, 30.97697816767031)	(7, 30.953237677496098)	(8, 30.95320463575612)	(9, 30.95355157402589)	(10, 30.95320463575612)	(11, 30.95320463575612)	(12, 30.95320463575612)	(13, 30.95320463575612)	(14, 30.95320463575612)	(15, 30.95320463575612)	(16, 30.95320463575612)	(17, 30.95320463575612)	(18, 30.95320463575612)	(19, 30.95320463575612)	(20, 30.95320463575612)	(21, 30.953716782725778)	(22, 30.953270719236077)	(23, 30.9539811166456)	(24, 30.95355157402589)	(25, 30.956079267134207)	(26, 30.958408709802658)	(27, 30.958293063712734)	(28, 30.961365945530687)																						
SRR18306587_2	(1, 0.07938278029721045)	(2, 0.050752112606249844)	(3, 0.05570837360295393)	(4, 0.06765296260501079)	(5, 0.07237793142186869)	(6, 0.08022534466665014)	(7, 0.08491727174353002)	(8, 0.09027003361997042)	(9, 0.10206593479212617)	(10, 0.10627875663932462)	(11, 0.1170338430021725)	(12, 0.11382879422430385)	(13, 0.11837203347128258)	(14, 0.1267150728157345)	(15, 0.13104354075285604)	(16, 0.13320777472141682)	(17, 0.1298870798536251)	(18, 0.11496873425354578)	(19, 0.11668690473240322)	(20, 0.12185793703896447)	(21, 0.10120684955269743)	(22, 0.12058583004981042)	(23, 0.10918642975739103)	(24, 0.09990170082356538)	(25, 0.10588225575958829)	(26, 0.09259947628842134)	(27, 0.08989005361022312)	(28, 0.08718063093202488)	(29, 0.03347121822341716)	(30, 0.02998365444549)	(31, 0.04469451776450055)	(32, 0.026198641571508575)	(33, 0.026264866550841193)	(34, 0.030165772905780472)	(35, 0.02462863652562337)	(36, 0.028843633127499435)	(37, 0.0265295395265345)	(38, 0.023339394633625225)	(39, 0.021422093087259158)	(40, 0.023009165813602947)	(41, 0.02168774278866022)	(42, 0.03154011471146333)	(43, 0.020035995359980876)	(44, 0.022303533398838594)	(45, 0.02485947285678016)	(46, 0.027536103258896993)	(47, 0.020388863053749037)	(48, 0.021437089985809225)	(49, 0.021456803445244966)	(50, 0.02641429413229908)
SRR18306588_1	(1, 30.96074558801233)	(2, 30.930239176589847)	(3, 30.93012267638256)	(4, 30.929889675967985)	(5, 30.9297731757607)	(6, 30.9297731757607)	(7, 30.9297731757607)	(8, 30.9297731757607)	(9, 30.92982310442097)	(10, 30.9297731757607)	(11, 30.9297731757607)	(12, 30.929873033081236)	(13, 30.9297731757607)	(14, 30.9297731757607)	(15, 30.9297731757607)	(16, 30.9297731757607)	(17, 30.92982310442097)	(18, 30.9297731757607)	(19, 30.9297731757607)	(20, 30.929906318854744)	(21, 30.929889675967985)	(22, 30.9300727477223)	(23, 30.930039461948784)	(24, 30.929906318854744)	(25, 30.931204464021654)	(26, 30.93889347770261)	(27, 30.94084069545298)	(28, 30.946349490968988)																						
SRR18306588_2	(1, 0.05588681372432357)	(2, 0.05558724176272802)	(3, 0.06359247029203106)	(4, 0.0732619874968649)	(5, 0.08349736285137918)	(6, 0.09271752211381971)	(7, 0.09499759759929687)	(8, 0.10731333379822464)	(9, 0.11312170127582705)	(10, 0.12087728650380049)	(11, 0.1264526535668286)	(12, 0.13144551959342093)	(13, 0.13379216662591933)	(14, 0.13833567471011834)	(15, 0.13593909901735404)	(16, 0.1422467530976157)	(17, 0.1285663001847527)	(18, 0.13618874231868364)	(19, 0.13292673651464335)	(20, 0.12610315294496713)	(21, 0.11778170956731325)	(22, 0.12107700114486418)	(23, 0.11673320770172885)	(24, 0.11242270003210414)	(25, 0.10869469339891517)	(26, 0.09657867184105111)	(27, 0.09439845367610579)	(28, 0.09443173944961641)	(29, 0.03127243855748467)	(30, 0.03428646600452768)	(31, 0.02939086638445884)	(32, 0.030723132620523355)	(33, 0.02820872122406534)	(34, 0.026959828855875816)	(35, 0.028791661108993505)	(36, 0.030107210310520573)	(37, 0.026660210044488084)	(38, 0.02704327423445386)	(39, 0.026427285747899678)	(40, 0.02516190377861521)	(41, 0.022648423361648858)	(42, 0.022065816752468)	(43, 0.025897424879980844)	(44, 0.02303555670594537)	(45, 0.02671033186629238)	(46, 0.02698941874667011)	(47, 0.026390931177347397)	(48, 0.02303994260116313)	(49, 0.024926313429586025)	(50, 0.03214159390511921)
SRR18306589_1	(1, 30.9677846196794)	(2, 30.95994765235807)	(3, 30.957423323936673)	(4, 30.957423323936673)	(5, 30.957423323936673)	(6, 30.985421920872035)	(7, 30.957423323936673)	(8, 30.957423323936673)	(9, 30.958099777958093)	(10, 30.957423323936673)	(11, 30.957423323936673)	(12, 30.957423323936673)	(13, 30.957423323936673)	(14, 30.957423323936673)	(15, 30.957423323936673)	(16, 30.957423323936673)	(17, 30.957423323936673)	(18, 30.957423323936673)	(19, 30.957423323936673)	(20, 30.957423323936673)	(21, 30.958066780200948)	(22, 30.957522317208095)	(23, 30.958413256650946)	(24, 30.95790179141524)	(25, 30.959881656843784)	(26, 30.962983446015173)	(27, 30.962867953865175)	(28, 30.965738758736567)																						
SRR18306589_2	(1, 0.07345300739908708)	(2, 0.02841106889964689)	(3, 0.030291941056766372)	(4, 0.034565150606713266)	(5, 0.03694098912096945)	(6, 0.043144567463749485)	(7, 0.04537191607086467)	(8, 0.05098153478508066)	(9, 0.05975893818497156)	(10, 0.06291022399207526)	(11, 0.07177012178482228)	(12, 0.0698067552348467)	(13, 0.07327151973480363)	(14, 0.07960708910615345)	(15, 0.08539819548465291)	(16, 0.08369881099181689)	(17, 0.08543119324179535)	(18, 0.0707966879491201)	(19, 0.07323852197766118)	(20, 0.07615882348476774)	(21, 0.06320720380635728)	(22, 0.08120748032756213)	(23, 0.06738142008487683)	(24, 0.061359329406380246)	(25, 0.05464428582789228)	(26, 0.051278514599362675)	(27, 0.05342336881362173)	(28, 0.04938114356367198)	(29, 0.017114123145440505)	(30, 0.01663553555037052)	(31, 0.023220458032199034)	(32, 0.014110540821547045)	(33, 0.013268870388386768)	(34, 0.0163550514994331)	(35, 0.012691268473304766)	(36, 0.015216326821614645)	(37, 0.015826968163533673)	(38, 0.011998133110292384)	(39, 0.010001236126379317)	(40, 0.01082650103000294)	(41, 0.01039782061679872)	(42, 0.012593061569673134)	(43, 0.009078052767584683)	(44, 0.010251146485911937)	(45, 0.010849719657776391)	(46, 0.014035832538134813)	(47, 0.009954114688683817)	(48, 0.009178361272560208)	(49, 0.009214254451636683)	(50, 0.010725018657834182)
SRR18306590_1	(1, 30.982578262640708)	(2, 30.944139268686904)	(3, 30.944289095861254)	(4, 30.944022736440186)	(5, 30.94398944151255)	(6, 30.944189211078353)	(7, 30.94398944151255)	(8, 30.944006088976366)	(9, 30.944105973759267)	(10, 30.94398944151255)	(11, 30.94398944151255)	(12, 30.944039383904)	(13, 30.94398944151255)	(14, 30.94398944151255)	(15, 30.94398944151255)	(16, 30.94398944151255)	(17, 30.944072678831635)	(18, 30.94398944151255)	(19, 30.944205858542173)	(20, 30.94447221796325)	(21, 30.944139268686904)	(22, 30.944189211078353)	(23, 30.944372333180343)	(24, 30.944122621223087)	(25, 30.945837309996254)	(26, 30.953012366901444)	(27, 30.95392797741139)	(28, 30.960437135763897)																						
SRR18306590_2	(1, 0.0369740171378981)	(2, 0.030181851900499438)	(3, 0.031896540673666256)	(4, 0.034426955173873605)	(5, 0.04022027258224305)	(6, 0.048127817895391)	(7, 0.050791412106135574)	(8, 0.06016393423519304)	(9, 0.06748881831474061)	(10, 0.0739480342757962)	(11, 0.07824307994062182)	(12, 0.08348703104302521)	(13, 0.08501859771420334)	(14, 0.091161511862733)	(15, 0.08698299844462745)	(16, 0.09387504846492903)	(17, 0.0813395082106124)	(18, 0.08928034845139465)	(19, 0.0874324799676906)	(20, 0.08077349444082918)	(21, 0.07301577630203561)	(22, 0.07712769986487253)	(23, 0.07130108752886878)	(24, 0.06111283967277079)	(25, 0.05816623857713461)	(26, 0.052039971892422085)	(27, 0.049609442175117674)	(28, 0.04962608963893483)	(29, 0.013155471360538849)	(30, 0.015520130875335382)	(31, 0.011806646759117096)	(32, 0.01273920352501255)	(33, 0.011123913232810681)	(34, 0.010341253023484303)	(35, 0.011606856938077835)	(36, 0.012722582750908816)	(37, 0.010024863994069011)	(38, 0.010091479427536684)	(39, 0.009908330457974691)	(40, 0.009342221043944077)	(41, 0.0062783692360573575)	(42, 0.0059120434486897916)	(43, 0.008660403751353811)	(44, 0.007562120571849557)	(45, 0.010531246391340118)	(46, 0.009625006735002547)	(47, 0.009825523188150888)	(48, 0.006563529900744652)	(49, 0.007763986609797154)	(50, 0.009446558457168186)
SRR18306591_1	(1, 30.954216361904695)	(2, 30.943455866630064)	(3, 30.9426113429753)	(4, 30.942496441797786)	(5, 30.942565382504295)	(6, 30.965763930245334)	(7, 30.942507931915536)	(8, 30.942496441797786)	(9, 30.943007752037744)	(10, 30.942496441797786)	(11, 30.942496441797786)	(12, 30.942496441797786)	(13, 30.942496441797786)	(14, 30.942496441797786)	(15, 30.942496441797786)	(16, 30.942496441797786)	(17, 30.942496441797786)	(18, 30.942496441797786)	(19, 30.942496441797786)	(20, 30.942496441797786)	(21, 30.94313988839189)	(22, 30.942571127563173)	(23, 30.94327776980491)	(24, 30.942881360742476)	(25, 30.945144913939593)	(26, 30.947655504668376)	(27, 30.94741421219559)	(28, 30.950734856225882)																						
SRR18306591_2	(1, 0.079425438959841)	(2, 0.05103335799495607)	(3, 0.05550301380043573)	(4, 0.0667116236673905)	(5, 0.07106637829535141)	(6, 0.07903477495627723)	(7, 0.08311376675819311)	(8, 0.0898642109374201)	(9, 0.10092919433247645)	(10, 0.10548502602109518)	(11, 0.11586634740991489)	(12, 0.11264336938051375)	(13, 0.11711877024486933)	(14, 0.12508142184691923)	(15, 0.1298096053018161)	(16, 0.13150439767021777)	(17, 0.12927531482635388)	(18, 0.11393600762759977)	(19, 0.11553887905398642)	(20, 0.12056006051155613)	(21, 0.10053853032891266)	(22, 0.1207381573367102)	(23, 0.10904121746530071)	(24, 0.09924589208182663)	(25, 0.10603080661430926)	(26, 0.09142112189279926)	(27, 0.08984123070191635)	(28, 0.08702040679383086)	(29, 0.032050342489178124)	(30, 0.02865341041685108)	(31, 0.0429313273499628)	(32, 0.024434587327927564)	(33, 0.024515192665560178)	(34, 0.02826865360391995)	(35, 0.022704718241631658)	(36, 0.027170954680549014)	(37, 0.024917726953789774)	(38, 0.02140568808452143)	(39, 0.019480187660482342)	(40, 0.02137147012204673)	(41, 0.02030322977134091)	(42, 0.029518179950987752)	(43, 0.018614433118652237)	(44, 0.020772668526681956)	(45, 0.023881161542426244)	(46, 0.026648219434843547)	(47, 0.019134265359964958)	(48, 0.02005345690517449)	(49, 0.01962262046280224)	(50, 0.024314826066111933)
